Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
10.995023965835571	0	-304.44477320852025	19.139460904206366	-267.5029418063302	-334.07661571123015	101.0	0.0	1010	1010
21.774417877197266	1	-312.045052818485	12.365917253992091	-296.5732845056573	-333.3569566169079	101.0	0.0	1010	2020
32.62459182739258	2	-309.66645858144443	19.080774620217458	-280.2207973438372	-348.49839564012325	101.0	0.0	1010	3030
43.275843381881714	3	-306.76050091749846	25.197575921116965	-268.30340025072417	-354.5378064719568	101.0	0.0	1010	4040
53.9423041343689	4	-303.460749854142	19.33534242955553	-277.4980226312867	-340.04242350367963	101.0	0.0	1010	5050
64.59089350700378	5	-303.5749789966952	18.7034332189576	-278.63490735768426	-340.2624978221603	101.0	0.0	1010	6060
75.41785621643066	6	-305.37844041703477	22.770441400575567	-277.2415040395869	-348.4499271705167	101.0	0.0	1010	7070
86.4065375328064	7	-282.1767380447998	24.522398967515958	-243.04242273275807	-319.1552708242289	101.0	0.0	1010	8080
97.0982575416565	8	-293.517794373987	34.210813245738656	-222.6756401045932	-352.81068881779174	101.0	0.0	1010	9090
107.82867550849915	9	-278.7715835108158	18.727156932351942	-251.43434264667755	-309.9231034736144	101.0	0.0	1010	10100
118.5098865032196	10	-284.6299083520191	15.382913604612945	-259.9447599817809	-309.14146586274404	101.0	0.0	1010	11110
129.47823667526245	11	-288.0434446160578	23.17450426068352	-253.58006837129136	-335.18669205706385	101.0	0.0	1010	12120
140.38024830818176	12	-285.6423933765258	32.01751679631043	-250.36272229173804	-362.1768572182905	101.0	0.0	1010	13130
151.06983184814453	13	-274.78929012598593	22.337077449538018	-237.72685940363903	-314.0784542801425	101.0	0.0	1010	14140
162.35770297050476	14	-271.6539337145335	16.960797797426668	-232.8547030196899	-292.6355521139724	101.0	0.0	1010	15150
173.08412408828735	15	-269.2308889814371	6.850751173438983	-254.74446338212346	-277.399830389332	101.0	0.0	1010	16160
183.7008981704712	16	-275.4411030319483	10.58058950733445	-262.2158949339633	-299.7551341327849	101.0	0.0	1010	17170
195.30684542655945	17	-262.47041058590787	14.76597099106699	-242.30133976100726	-296.4788007866667	101.0	0.0	1010	18180
206.73137164115906	18	-265.3476018531596	24.96654290554044	-217.6955128941269	-307.0781970243049	101.0	0.0	1010	19190
217.60437202453613	19	-265.45978421764363	16.227542540337794	-240.86567513126022	-291.36702577700083	101.0	0.0	1010	20200
228.74513602256775	20	-273.0727425014342	12.422135709650679	-247.20421406763785	-293.5226110767336	101.0	0.0	1010	21210
239.48678016662598	21	-276.58312178594093	17.57067970910145	-245.95833439752607	-301.8688620907664	101.0	0.0	1010	22220
250.16431188583374	22	-277.44682939315874	18.327509007696587	-243.88225451223983	-304.17618372789417	101.0	0.0	1010	23230
260.94153594970703	23	-279.5964299256113	15.975454781291061	-249.3377474299681	-311.80525215357085	101.0	0.0	1010	24240
271.6658298969269	24	-268.96634222495373	19.30457200357318	-236.68899385959108	-301.0679257623531	101.0	0.0	1010	25250
282.3016378879547	25	-278.7560299383491	15.589385884053819	-265.76018532667587	-321.93895186272954	101.0	0.0	1010	26260
293.23820757865906	26	-279.0718833000375	14.34647477973372	-256.1553652447721	-310.726805030767	101.0	0.0	1010	27270
303.9965274333954	27	-275.4647865422632	14.402980460740064	-243.29076026273648	-299.2330090418533	101.0	0.0	1010	28280
314.74421739578247	28	-274.6314762831781	17.386635764447586	-243.88434143043634	-299.4542593044738	101.0	0.0	1010	29290
325.56026911735535	29	-260.00868568221074	17.170728072229593	-233.25936508670773	-289.56687629705146	101.0	0.0	1010	30300
336.18126153945923	30	-262.0726309776122	19.429586170729863	-220.07139242309734	-289.7059448189528	101.0	0.0	1010	31310
347.0390086174011	31	-273.6743354077786	15.795907937750668	-252.77686758908584	-303.5471940827395	101.0	0.0	1010	32320
357.75080728530884	32	-266.75518825262895	24.289776854153388	-220.67734602223115	-310.0617032242564	101.0	0.0	1010	33330
369.1211152076721	33	-250.96582865977607	25.50352884331549	-199.59655114973953	-297.53185301331246	101.0	0.0	1010	34340
380.03873801231384	34	-262.74739025784055	16.92889517918416	-238.4246774562781	-286.62620134619533	101.0	0.0	1010	35350
390.8782422542572	35	-259.2167883160131	23.851343039353676	-214.94665710230936	-299.3644032715772	101.0	0.0	1010	36360
401.9354679584503	36	-278.1646046937527	19.935128920559336	-241.8441258948324	-304.6399693646582	101.0	0.0	1010	37370
412.86248207092285	37	-261.0511002261461	14.02107021950388	-238.08020703121693	-291.137738594899	101.0	0.0	1010	38380
423.63121032714844	38	-264.61930836895147	15.150186364726736	-234.8039457987334	-285.36599693337274	101.0	0.0	1010	39390
434.3517596721649	39	-270.147204176587	16.5349771586326	-232.5279486220396	-287.8529751676572	101.0	0.0	1010	40400
