Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.429430723190308	0	-3949.1169844178658	300.1246983760913	-3541.4414010317714	-4255.242194184279	360.3333333333333	22.00504992546534	1081	1081
8.797905683517456	1	-4013.027448185283	579.8470571944051	-3431.2660586795946	-4804.407072872873	353.3333333333333	17.9133717900592	1060	2141
13.290448427200317	2	-4106.615078865499	295.19715393161107	-3819.0311993246087	-4512.482720877	376.3333333333333	13.960261060914616	1129	3270
17.818012475967407	3	-3801.889311681778	175.13130107621402	-3569.1517651572804	-3991.616007169845	355.6666666666667	8.73053390247253	1067	4337
22.444544076919556	4	-4193.314551393322	54.39543574033413	-4135.483975810639	-4266.161758558883	387.3333333333333	15.107025591499546	1162	5499
26.877814769744873	5	-3621.1192494448915	289.6464129528187	-3215.8123551785807	-3875.1274227461454	346.6666666666667	23.809428571238094	1040	6539
31.429441690444946	6	-4218.864848505605	156.7737181295039	-4004.6756674428616	-4375.550205122784	378.0	11.045361017187261	1134	7673
35.97408938407898	7	-4314.770914133968	333.16317979346434	-3952.9438357832064	-4757.041356000386	381.3333333333333	14.727148022916348	1144	8817
40.629990577697754	8	-4744.105734642388	728.9765384282873	-3911.000602140211	-5686.549990328886	389.3333333333333	32.262809686834295	1168	9985
45.220412731170654	9	-4114.996608857229	502.3018473208401	-3587.344621028026	-4790.706389218701	375.0	23.338094752285727	1125	11110
50.1770977973938	10	-5176.410258168641	472.8871919931747	-4734.90889738867	-5832.179163290488	429.3333333333333	12.710450643291745	1288	12398
55.188645124435425	11	-5393.030440822479	373.4824156477065	-4948.764155697884	-5862.558557309599	444.6666666666667	13.072447700751718	1334	13732
60.14851927757263	12	-5108.737308981053	41.78321097828284	-5049.782577722526	-5141.680194219222	451.6666666666667	7.760297817881877	1355	15087
65.13776016235352	13	-5234.58155204274	301.5719580497031	-4868.021139867946	-5606.656797769905	450.3333333333333	11.08552609887726	1351	16438
70.68216156959534	14	-5553.6265581120215	458.6305696159507	-4914.42446289826	-5968.508822047879	459.3333333333333	11.08552609887726	1378	17816
76.20625042915344	15	-5649.021010806777	654.8325901144788	-4843.713040105221	-6447.677377283555	458.6666666666667	23.79542439676633	1376	19192
81.39445495605469	16	-6253.459864276447	423.3487750925952	-5795.824789232472	-6816.588456993626	489.6666666666667	19.39644870130154	1469	20661
86.54391837120056	17	-6000.248414585837	402.49825323862274	-5458.941671666188	-6423.373171369283	475.3333333333333	14.29063407348401	1426	22087
91.55446577072144	18	-5679.524057218902	689.8803775067898	-5076.533025768464	-6645.251283189966	465.0	27.58018612458347	1395	23482
96.50801801681519	19	-5477.433112646432	287.4457881970809	-5085.106801379522	-5765.779080366177	456.6666666666667	26.637484032009397	1370	24852
101.5643527507782	20	-5539.35974297632	302.5264596163875	-5181.612694060881	-5921.447870492628	448.6666666666667	16.35712552851373	1346	26198
106.46005773544312	21	-5198.216575089097	286.2174435065288	-4860.649203941092	-5560.434590354828	428.6666666666667	17.441967269268172	1286	27484
111.13606762886047	22	-5075.851640966329	341.300592827735	-4712.11872586338	-5532.496039499022	415.6666666666667	6.944222218666553	1247	28731
115.78067064285278	23	-4940.981758144259	533.2104246655315	-4548.022881813705	-5694.827796127615	413.0	24.26245384677046	1239	29970
120.49077582359314	24	-4765.002351848742	332.3845793916179	-4425.482695929705	-5216.300925560028	402.3333333333333	21.452790546272112	1207	31177
125.35808372497559	25	-5538.0096122627365	250.95726310650818	-5333.138189921054	-5891.423603548881	431.3333333333333	15.107025591499546	1294	32471
130.05684065818787	26	-5282.03989115357	167.79073564167342	-5046.872627837491	-5427.061911049263	415.3333333333333	13.888444437333106	1246	33717
134.86022114753723	27	-5325.84623022631	306.2745052342073	-5096.227272453376	-5758.71617428904	415.0	6.683312551921141	1245	34962
139.66418528556824	28	-5317.735232947768	104.47990594550006	-5174.959586612353	-5422.068651112366	409.6666666666667	11.2644968324772	1229	36191
144.37613153457642	29	-5090.242215975206	375.04310504059026	-4676.1176112919975	-5584.291634412138	405.0	20.83266665599966	1215	37406
148.77360010147095	30	-4095.4011039290385	105.90679947901367	-3995.402738740989	-4241.964361020881	350.3333333333333	10.873004286866726	1051	38457
153.03978037834167	31	-4586.735830993774	195.21987075134027	-4395.670546833533	-4854.856826666568	361.6666666666667	6.847546194724712	1085	39542
157.51236653327942	32	-5148.863888110053	257.3014331197293	-4785.893089390676	-5352.602167866738	377.0	7.118052168020874	1131	40673
161.839693069458	33	-4433.975819524156	237.6598946267907	-4152.404313101735	-4733.700093394401	343.6666666666667	12.283683848458853	1031	41704
166.13426327705383	34	-4520.102182541536	355.936398486006	-4017.4386756785425	-4794.523518081234	355.0	14.89966442575134	1065	42769
171.93177199363708	35	-4359.304334695589	423.64897665085084	-3817.219880305812	-4777.9371573907665	340.5	18.714967272212903	1362	44131
176.13501930236816	36	-4286.825106933062	282.85083741212196	-3983.0844148476726	-4664.113039502905	342.0	13.589211407093005	1026	45157
181.87614107131958	37	-3781.9500721299105	229.61971970794147	-3418.707676994324	-4054.524824542408	319.0	11.357816691600547	1276	46433
187.56700325012207	38	-3799.195010919027	347.12237676670424	-3368.363102009895	-4276.9847703384985	323.25	13.497684986693088	1293	47726
193.32387232780457	39	-3795.998558964931	113.12449206997293	-3627.4977713498884	-3920.609066710209	318.5	2.0615528128088303	1274	49000
199.04721212387085	40	-3678.8045707246856	321.89194612811144	-3154.5599136309274	-4030.113797634539	314.25	16.588776326179094	1257	50257
204.87406849861145	41	-3589.2705799465366	225.29559893644895	-3208.487457633436	-3787.131891084089	315.25	7.660776723022281	1261	51518
210.38674664497375	42	-3427.7894832356915	218.23691443198166	-3051.647913442349	-3586.2824597499625	311.75	14.428704030508076	1247	52765
215.9528956413269	43	-3353.250922850981	140.02407285135507	-3189.0706192001826	-3502.6501280364037	311.5	8.52936105461599	1246	54011
221.67142701148987	44	-3362.8199916974913	167.41382589429077	-3137.2329886140164	-3581.078550246728	310.5	7.22841614740048	1242	55253
227.4988570213318	45	-3587.1918672269176	182.18485610848512	-3323.6590445228935	-3827.791062662686	317.75	8.671072598012312	1271	56524
233.1834683418274	46	-3115.1877064443174	286.3451490325267	-2925.301763908348	-3610.1721634879373	301.0	11.895377253370318	1204	57728
238.89198470115662	47	-3262.825712246182	248.11679331736406	-2843.916237156503	-3470.502246451525	304.25	10.497023387608508	1217	58945
244.62834906578064	48	-3376.2333909773592	12.254688563618947	-3359.407563031856	-3393.9852121630706	314.25	6.139014578904337	1257	60202
250.18745636940002	49	-3087.342529176991	289.00859425701225	-2785.5858792146655	-3480.0886905314283	301.0	14.053469322555197	1204	61406
255.77134108543396	50	-3211.15290255721	177.58434789038458	-3015.160596154613	-3496.933748698822	305.25	9.12071817347735	1221	62627
261.40384340286255	51	-3302.7869809424037	84.6401123599907	-3209.1239341573737	-3406.759428736447	313.5	5.722761571129799	1254	63881
267.02178978919983	52	-3219.2231948446324	86.35335252508295	-3129.22505311272	-3361.2129251524975	309.25	8.104782538723663	1237	65118
272.69033122062683	53	-2952.783931109925	231.62751466753744	-2597.1850387245013	-3170.690170243686	291.5	9.962429422585638	1166	66284
278.66807866096497	54	-3104.7460637039117	204.8526132039978	-2831.1797302181644	-3406.7759355395133	306.0	8.717797887081348	1224	67508
284.2899537086487	55	-2953.404930282315	301.6169699341106	-2462.2806272492935	-3277.148772765326	298.5	16.5	1194	68702
289.9161682128906	56	-2956.4400487964576	189.4075422934457	-2667.5517372828795	-3198.284641235741	300.75	11.211043662389331	1203	69905
295.4962999820709	57	-2863.5061347398278	191.87889166312345	-2594.8509215386694	-3115.7577621345686	300.25	12.537443918119834	1201	71106
301.102844953537	58	-2893.2973728398742	168.24354555487582	-2730.538512157671	-3118.6824860513734	305.75	11.277743568639961	1223	72329
306.7449805736542	59	-3089.667709886929	118.03092140115388	-2903.149394601955	-3197.194464489684	315.0	6.4031242374328485	1260	73589
312.3169822692871	60	-2748.249979072442	95.03292599017236	-2594.5266021288135	-2850.287905826096	298.75	4.14578098794425	1195	74784
318.0825583934784	61	-2858.457159647033	237.47130204503915	-2590.0613391914035	-3228.7176440342128	307.0	18.01388353465182	1228	76012
