Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
11.032743215560913	0	-359.28558738257624	19.624989048086075	-319.3980839624964	-392.1954065289754	101.0	0.0	1010	1010
22.540797472000122	1	-340.5118505368295	17.285157143036933	-314.40540835368733	-365.6362860773543	101.0	0.0	1010	2020
33.80076789855957	2	-342.9879990031662	15.080550060930781	-308.09348884678695	-363.35262341685467	101.0	0.0	1010	3030
44.614372968673706	3	-338.3991910897297	12.220664069539497	-317.74074721445635	-362.89529474406265	101.0	0.0	1010	4040
55.667930603027344	4	-346.50701377937423	16.68980370495232	-318.60110602506074	-371.24070551802896	101.0	0.0	1010	5050
66.5521252155304	5	-367.0885142886403	25.171378918940633	-330.4572239216494	-418.48394584070115	101.0	0.0	1010	6060
77.23245477676392	6	-338.7886376909838	10.172431541636794	-319.42244853723946	-351.60933360454516	101.0	0.0	1010	7070
87.98329830169678	7	-348.854574501606	13.12081014596136	-327.39944374299637	-374.78943099676997	101.0	0.0	1010	8080
98.53249502182007	8	-364.5770795050687	25.730636456268265	-326.5738660295431	-419.35551715729144	101.0	0.0	1010	9090
109.1341187953949	9	-356.0445170458803	11.700861625771216	-333.54939278707667	-370.78213957901437	101.0	0.0	1010	10100
119.77886271476746	10	-344.206020126964	14.527749004553492	-322.5743136689042	-365.1710850316447	101.0	0.0	1010	11110
130.47425746917725	11	-344.8614171799201	26.255466965650225	-294.59170628452097	-369.36954866044334	101.0	0.0	1010	12120
141.1447172164917	12	-336.4588100171169	31.35407030048302	-288.7744179451489	-381.5950191117164	101.0	0.0	1010	13130
151.69947409629822	13	-337.8755926779595	35.85728868081952	-313.6959224259326	-441.461814080835	101.0	0.0	1010	14140
162.3321657180786	14	-316.4582760906153	30.92141448504846	-258.3015917194885	-360.89718757399737	101.0	0.0	1010	15150
172.8254463672638	15	-326.39965639236397	24.081784886334642	-285.75420237828155	-375.02245650010735	101.0	0.0	1010	16160
183.46021723747253	16	-323.53441995062656	19.11875256329202	-292.39579231623185	-364.2880956035052	101.0	0.0	1010	17170
194.1153347492218	17	-310.77441487679255	22.566062188465782	-276.59357664375915	-357.81151463885385	101.0	0.0	1010	18180
204.7811737060547	18	-319.88444006578027	26.99983154925036	-285.3137503561276	-373.74610482352256	101.0	0.0	1010	19190
215.47505736351013	19	-312.8987098801296	25.799625826044387	-275.43353778031366	-371.8165531817566	101.0	0.0	1010	20200
226.04390406608582	20	-296.73879579357515	27.09294246326497	-254.49095998736388	-341.12663044894265	101.0	0.0	1010	21210
236.60333585739136	21	-288.95065671564237	12.132149481939882	-269.27667785675555	-312.0781991832487	101.0	0.0	1010	22220
247.98167157173157	22	-312.48045162389633	33.20177330155914	-263.52195831962644	-379.9208851538391	101.0	0.0	1010	23230
258.54810881614685	23	-290.4518434775137	12.612732376568745	-274.74754511763206	-315.1152467089714	101.0	0.0	1010	24240
269.2099847793579	24	-304.792391202575	12.60511349790399	-282.89980522595073	-321.2335102139671	101.0	0.0	1010	25250
279.87054228782654	25	-294.0019045521459	19.127916198221406	-270.4716397332624	-322.0291274546112	101.0	0.0	1010	26260
290.50377464294434	26	-311.6734029688552	29.351934442008798	-268.7218870103475	-364.6176238042788	101.0	0.0	1010	27270
301.0134687423706	27	-303.4519873551091	23.213245187038844	-263.0695991559776	-336.0296760667552	101.0	0.0	1010	28280
311.80870604515076	28	-301.18794119932875	20.19339110223726	-264.7350671480264	-325.9941435478243	101.0	0.0	1010	29290
322.7679069042206	29	-306.65701722290504	11.029880169314085	-290.2548235497316	-327.3635426031012	101.0	0.0	1010	30300
333.38429260253906	30	-313.31743463878365	28.862730597297354	-282.15137503886484	-366.26722571829504	101.0	0.0	1010	31310
343.9123010635376	31	-314.07388400975975	15.648949633616496	-289.5959499290558	-347.0357692253776	101.0	0.0	1010	32320
354.4562175273895	32	-323.83164997041087	32.094707907317634	-275.94417639195575	-371.3546931116105	101.0	0.0	1010	33330
365.5146667957306	33	-304.260983070095	31.583306533716016	-275.620237500615	-374.15500719230255	101.0	0.0	1010	34340
376.0943887233734	34	-307.2335794814989	22.98236794375488	-282.6988145305188	-349.6094709702395	101.0	0.0	1010	35350
386.7046549320221	35	-296.33381305173594	23.72627870724178	-254.33649357336006	-347.09897441142783	101.0	0.0	1010	36360
397.3648087978363	36	-299.5677826173527	17.01845867544017	-279.75869033258	-328.01383951488197	101.0	0.0	1010	37370
407.9892530441284	37	-322.2130052178432	32.05355905274638	-276.35034884875773	-397.08246724518176	101.0	0.0	1010	38380
418.51414155960083	38	-324.2086652691766	25.965404434432536	-285.07474086847304	-374.4702238648389	101.0	0.0	1010	39390
429.0654625892639	39	-310.6246036381379	25.831212847446075	-281.9663191011902	-368.021918047618	101.0	0.0	1010	40400
439.60676550865173	40	-333.5572733862646	19.800550438128376	-286.77555141240805	-359.36778254690466	101.0	0.0	1010	41410
450.19939041137695	41	-322.3129298959501	24.07795528568192	-286.54728765572287	-358.5497878608001	101.0	0.0	1010	42420
460.69264674186707	42	-335.0052004103361	18.837222531341514	-317.2209160851471	-384.4956366142613	101.0	0.0	1010	43430
471.235684633255	43	-309.0532515547035	20.15287062442255	-258.9847086990974	-331.53262983985235	101.0	0.0	1010	44440
483.0923283100128	44	-326.89172251812664	9.34468281532183	-311.8275459421238	-343.0423440588981	101.0	0.0	1010	45450
493.6033978462219	45	-325.32944524950307	23.565259872087843	-293.9252033437651	-370.3245712009463	101.0	0.0	1010	46460
504.197336435318	46	-310.3857804824322	23.98154792603211	-274.4447169082634	-353.3666033209697	101.0	0.0	1010	47470
514.7124972343445	47	-322.79794824442143	21.005004851918887	-295.0299138272481	-354.15155682457424	101.0	0.0	1010	48480
525.2524356842041	48	-316.08625820578374	29.93604516590572	-260.6258730121501	-364.5650778321518	101.0	0.0	1010	49490
535.859356880188	49	-309.4370861154906	14.81081828410606	-289.71575805802576	-334.3270140911785	101.0	0.0	1010	50500
546.5469386577606	50	-307.02147389405445	13.174642695224055	-280.0981904397736	-324.18718302090724	101.0	0.0	1010	51510
557.0393087863922	51	-288.98683844382316	18.396536295795418	-259.1935161086313	-324.0727069083417	101.0	0.0	1010	52520
567.4642655849457	52	-297.3531257403845	35.95846702796146	-245.3492906826407	-367.26121879503586	101.0	0.0	1010	53530
578.0379927158356	53	-289.1370529831813	14.231466071074202	-260.7130819254826	-305.3092433236414	101.0	0.0	1010	54540
588.6914157867432	54	-278.3651857322726	17.095144263974785	-261.58214311127193	-312.0208990067405	101.0	0.0	1010	55550
599.4615106582642	55	-281.79423735326327	27.71744867992148	-225.57985622072795	-309.0621574034374	101.0	0.0	1010	56560
610.2987871170044	56	-258.4888732429694	17.923091871363518	-230.29335870383514	-285.7198586371363	101.0	0.0	1010	57570
620.9922790527344	57	-256.72940524740153	28.177309931558455	-204.70688972696863	-307.9254040250707	101.0	0.0	1010	58580
632.2799685001373	58	-247.77659486586055	28.101894567217382	-199.5876047635327	-300.75480201260103	101.0	0.0	1010	59590
643.0265290737152	59	-260.88504473789754	15.61739261766139	-228.79700268378195	-278.05747854246147	101.0	0.0	1010	60600
653.677307844162	60	-275.06616781014515	28.298480663288256	-236.29097836045474	-345.6961400626384	101.0	0.0	1010	61610
664.4328985214233	61	-260.607803025531	22.475911566027783	-224.34542042643585	-291.1348349347803	101.0	0.0	1010	62620
675.4925553798676	62	-271.431678060618	27.379064715655186	-238.54769548475124	-337.73007673550126	101.0	0.0	1010	63630
686.2622969150543	63	-248.89344643577897	25.637454736128586	-211.7815805396709	-292.08103134676	101.0	0.0	1010	64640
696.8422162532806	64	-264.0323324518357	29.37873802984302	-212.70599335982627	-315.11052264253414	101.0	0.0	1010	65650
707.4083998203278	65	-252.45038696859214	30.071776179064145	-220.50786619023773	-312.44381709277695	101.0	0.0	1010	66660
718.0573534965515	66	-251.79081724881758	19.557282656226047	-222.74055332978674	-287.5581156421137	101.0	0.0	1010	67670
729.5702085494995	67	-245.663287540312	28.27638550503055	-193.03216582143045	-286.17055186982293	101.0	0.0	1010	68680
740.3195540904999	68	-229.58912904987187	27.511579810102816	-177.85068101857493	-265.37607593453106	101.0	0.0	1010	69690
751.0199613571167	69	-234.2933033832715	10.916683928623701	-217.12914794604598	-252.13541396990306	101.0	0.0	1010	70700
761.8236646652222	70	-225.73415517882614	32.31403641412141	-196.4467196824714	-314.0713911559871	101.0	0.0	1010	71710
772.4989306926727	71	-199.6991924932631	26.79772714710238	-151.24072903300728	-241.93551426905907	101.0	0.0	1010	72720
783.3373463153839	72	-203.08924976176652	26.51478893242406	-157.7981712901795	-255.16183989318347	101.0	0.0	1010	73730
794.2245578765869	73	-183.9490826892208	17.196954577841527	-157.90363442628666	-218.35596509311137	101.0	0.0	1010	74740
805.0564646720886	74	-175.09828780402054	31.082233415179562	-130.53481404769565	-240.60068551279608	101.0	0.0	1010	75750
815.8354930877686	75	-180.2130491226199	31.800517653114643	-147.60093985920113	-252.64459228680457	101.0	0.0	1010	76760
826.7162885665894	76	-172.66100228117938	13.37994706952723	-151.44680102852476	-191.39172811700516	101.0	0.0	1010	77770
837.5499155521393	77	-150.05546593732086	21.85202766226769	-115.16837089484497	-175.23000122911324	101.0	0.0	1010	78780
848.4593465328217	78	-168.43389362597566	16.862932080341505	-133.15300735552952	-191.8008630480979	101.0	0.0	1010	79790
859.4081656932831	79	-155.9975808787284	13.138850443079898	-143.877658014444	-178.89470585826973	101.0	0.0	1010	80800
870.3831255435944	80	-159.08500512602006	18.0082977662363	-125.74842435430307	-187.3486395136568	101.0	0.0	1010	81810
881.0877304077148	81	-147.24479404150867	16.74017032379234	-127.67582694492604	-168.59948359619938	101.0	0.0	1010	82820
891.8985478878021	82	-142.38237767992464	26.490008800172255	-104.08848078654428	-187.07374692056615	101.0	0.0	1010	83830
902.7429094314575	83	-132.6396757258693	12.897854295723329	-106.13480588180448	-153.45625959507262	101.0	0.0	1010	84840
913.5762968063354	84	-138.59606831315736	11.338176178125591	-116.21869850085139	-160.40030126140516	101.0	0.0	1010	85850
924.506650686264	85	-144.92829925397336	14.89880041706089	-120.05148447401044	-162.2999624954094	101.0	0.0	1010	86860
935.8759391307831	86	-145.07191948746004	25.276915008955704	-119.65551357688722	-194.6870511271313	101.0	0.0	1010	87870
