Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
994.4192478656769	202	-3331.494415544282	93.24026993321277	-3215.113429885398	-3443.371233807931	397.0	16.673332000533065	1191	250477
999.4359381198883	203	-3106.3132366443983	101.0779696988652	-3024.5929609711807	-3248.7434554378865	388.3333333333333	16.49915822768611	1165	251642
1004.0289626121521	204	-2858.504561145604	146.2842601908528	-2688.9295870327123	-3045.916963721317	370.0	8.04155872120988	1110	252752
1008.9184193611145	205	-2862.1421966336798	85.40813793848517	-2779.867166242285	-2979.8626052831387	369.0	2.160246899469287	1107	253859
1013.8240144252777	206	-3120.3761886110447	174.8285114732339	-2963.522160855502	-3364.317924246633	386.6666666666667	16.21384867602041	1160	255019
1018.7142481803894	207	-3116.886350242323	246.3969040315191	-2771.5039751236764	-3329.5826961256466	389.0	22.37558192911788	1167	256186
1023.6624066829681	208	-3272.089484493477	113.90856390234578	-3116.603535286317	-3386.313016861482	404.3333333333333	10.208928554075703	1213	257399
1028.6259984970093	209	-3163.065817490342	86.51547712917873	-3047.430302020007	-3255.506000700432	390.0	4.96655480858378	1170	258569
1033.587807416916	210	-3062.096044540032	202.8486468062387	-2779.3442302301146	-3245.423338978616	379.0	4.96655480858378	1137	259706
1038.289428472519	211	-2935.205457510263	92.31253711331426	-2805.6109821547684	-3013.6540954988254	363.6666666666667	10.873004286866726	1091	260797
1042.9959161281586	212	-2803.704230984276	77.25443460309036	-2742.1919027177455	-2912.6559615020087	350.3333333333333	5.734883511361751	1051	261848
1047.680921792984	213	-2906.25517387836	83.54402992220707	-2801.6152467837696	-3006.0858903842545	347.0	5.0990195135927845	1041	262889
1053.47256565094	214	-2684.3450997648133	231.29992472191304	-2290.4865481065785	-2864.5548760800725	324.0	16.837458240482736	1296	264185
1059.295253753662	215	-2752.552589413881	75.82865253177357	-2622.963004710212	-2806.91274948357	327.25	6.905613658466566	1309	265494
1065.0894436836243	216	-2550.715533640602	89.10019383537153	-2460.8740717344053	-2682.565276365667	309.25	4.815340071064556	1237	266731
1070.6399557590485	217	-2387.7864711872194	35.55343916321563	-2362.8630551199626	-2449.120297603533	296.5	3.5	1186	267917
1076.317946434021	218	-2512.0786290278065	145.806039352537	-2340.548355575471	-2741.028132039787	302.25	9.364160400164021	1209	269126
