Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.905937671661377	0	-4573.102591164525	480.4885925371155	-3935.87065780434	-5096.060253704709	431.3333333333333	24.30820620467271	1294	1294
9.52945351600647	1	-4156.335350942553	110.35418492211929	-4068.041214217843	-4311.928272793347	421.0	4.96655480858378	1263	2557
14.403944730758667	2	-3792.252288001879	252.58534980425486	-3516.3809353272763	-4126.7084110711185	400.0	13.92838827718412	1200	3757
18.91158413887024	3	-3536.439143310077	286.0713837994676	-3131.8815880025395	-3740.985800172488	365.3333333333333	19.601587237318874	1096	4853
23.582778692245483	4	-3706.7541047628183	292.29139512170485	-3308.147792218855	-4000.852541473053	395.3333333333333	24.499433100017278	1186	6039
28.266430854797363	5	-3346.558295479185	274.1548720226777	-2989.432415593976	-3655.8391386249	373.6666666666667	19.955506062794353	1121	7160
33.01324677467346	6	-3523.716871912204	192.96689819243846	-3290.4627059222394	-3763.017123258138	394.0	16.32993161855452	1182	8342
37.800360441207886	7	-3279.551866489393	181.77378557635544	-3030.9506613920385	-3460.515016653277	368.3333333333333	15.2825245151302	1105	9447
42.47929239273071	8	-3015.4689934913167	78.25235504207423	-2925.971446724915	-3116.589643253995	360.0	8.831760866327848	1080	10527
47.13499188423157	9	-3129.813298677231	193.77883214335677	-2944.714767099515	-3397.374718004336	368.0	12.355835328567093	1104	11631
51.9896445274353	10	-3748.98501470544	268.3970282080939	-3376.754570538978	-3999.433894022916	410.6666666666667	24.783507060588143	1232	12863
56.780287981033325	11	-3435.8435254816395	269.687634610782	-3082.1232426263323	-3736.2293788704437	391.0	18.991226044325487	1173	14036
61.527785301208496	12	-3318.685111291677	138.45375963615982	-3126.1246491615157	-3445.698332029833	383.0	7.3484692283495345	1149	15185
66.28103303909302	13	-3601.0901637374322	175.83725474293158	-3380.812615666354	-3811.1612228221047	392.0	17.107503227141788	1176	16361
70.99162673950195	14	-3452.789675246188	116.97781818003853	-3287.7752949792657	-3545.4657221534408	382.3333333333333	11.440668201153676	1147	17508
75.55326581001282	15	-2892.147245230141	106.70738999511818	-2746.6586172448233	-2999.5973939565697	346.0	1.4142135623730951	1038	18546
80.1683840751648	16	-3258.5299508674966	199.7019694967731	-3007.1846578395025	-3495.7394643172247	372.3333333333333	26.948510575210317	1117	19663
84.86719250679016	17	-3059.885846423063	127.19195797298389	-2881.336617521551	-3168.0501645112145	366.0	14.445299120013633	1098	20761
89.42783260345459	18	-3030.1014715266174	191.38911605522028	-2893.272727632023	-3300.761020795325	354.3333333333333	7.717224601860151	1063	21824
93.95438432693481	19	-2990.17373925964	120.3582372128501	-2831.255229449736	-3122.4329783248795	348.0	6.377042156569663	1044	22868
98.51143908500671	20	-3305.265632914911	133.6855769638203	-3150.672991419776	-3476.8147341460894	366.0	7.788880963698615	1098	23966
104.39346361160278	21	-2796.7422967441635	214.97186834763352	-2516.6451091024187	-3101.910866368739	332.75	13.589977924926883	1331	25297
108.93147683143616	22	-3067.9261159400926	76.26860247806758	-2960.158642544072	-3125.680039237571	353.0	5.715476066494082	1059	26356
113.44408082962036	23	-2780.300190124543	351.15459183626285	-2386.2350593053025	-3239.0555584303756	336.3333333333333	19.48218559493661	1009	27365
118.02004480361938	24	-2935.2702310905092	76.67572225154086	-2832.915634503768	-3017.4540124538325	342.0	6.531972647421808	1026	28391
122.66044640541077	25	-3264.269911404341	126.53429120313663	-3132.0830858919917	-3434.8208401473803	363.6666666666667	10.624918300339484	1091	29482
127.1818482875824	26	-3065.021507145657	322.88551097086474	-2792.0530328911323	-3518.5211048467286	358.6666666666667	26.411277052720408	1076	30558
131.74706602096558	27	-3232.6887793996852	217.3384082786376	-2985.8251218184896	-3514.700955313952	356.0	19.200694431886227	1068	31626
136.29729843139648	28	-3000.8510312394556	185.94913838688942	-2807.40178875886	-3251.8438152289177	348.0	13.880441875771343	1044	32670
140.84003591537476	29	-3089.70150870295	266.6904690823946	-2763.4633584607163	-3416.7175375601746	353.6666666666667	17.21110752456745	1061	33731
145.4446403980255	30	-3213.458611768315	249.84558061536504	-3019.4670789326246	-3566.2075504452505	377.3333333333333	19.770910168449223	1132	34863
149.90524649620056	31	-3128.1106663615124	98.31591625208345	-2990.119318068826	-3211.8650643688447	361.0	4.320493798938574	1083	35946
154.3821611404419	32	-2937.732919951805	179.3447418829786	-2703.5758344662454	-3139.2190994894245	340.3333333333333	14.197026292697903	1021	36967
160.44625544548035	33	-2877.177076033752	148.447106714214	-2760.925157439905	-3131.381475994819	329.0	12.509996003196804	1316	38283
165.20315790176392	34	-2904.4434526428545	380.14891274145964	-2409.430811889047	-3333.5858319624344	335.6666666666667	26.637484032009397	1007	39290
169.7727928161621	35	-2880.359126892781	43.20972946681201	-2819.9124751993045	-2918.346008959338	335.6666666666667	7.3181661333667165	1007	40297
175.60324001312256	36	-2661.6050929322355	102.23695923765307	-2545.2458219028777	-2808.454557603796	314.25	4.815340071064556	1257	41554
180.04323053359985	37	-2907.451172636618	191.76257615319142	-2648.888255788102	-3107.572181754351	343.0	15.253414918196734	1029	42583
185.82319736480713	38	-2718.122472952026	187.19027995308605	-2534.5274405784485	-3025.098513446236	318.5	15.107944929738128	1274	43857
191.65528774261475	39	-2827.3382818764	163.80498555536286	-2678.7902483016496	-3098.012487288378	322.25	14.00669482783144	1289	45146
197.43030166625977	40	-2788.539048534305	216.61826979612596	-2542.176837732455	-3089.1825721020296	323.5	18.2414363469547	1294	46440
203.1658387184143	41	-2722.5334298657654	86.95001512549435	-2592.2224406660116	-2836.970358500061	319.5	3.774917217635375	1278	47718
208.9333610534668	42	-2731.176742816677	229.66977650659462	-2441.71221927492	-3052.702868491065	320.25	18.376275465937052	1281	48999
214.66444897651672	43	-2644.7811702606296	307.94922242050234	-2219.9432466824774	-3089.094103122147	313.0	20.530465167647808	1252	50251
220.55373191833496	44	-2805.2703284786016	165.29077283759997	-2563.9384411413093	-2981.8976996240845	323.0	6.48074069840786	1292	51543
226.28637886047363	45	-2645.629306506492	155.29030728682085	-2445.520346203846	-2842.6235382692157	309.25	9.390819985496474	1237	52780
231.93732261657715	46	-2731.7635846752346	231.1762093988433	-2451.1196688737477	-3078.294797424324	316.75	16.068213964221414	1267	54047
237.73773670196533	47	-2625.622903807571	305.60542328945127	-2168.2583398533807	-2948.0305232742467	313.25	23.99348870006194	1253	55300
243.41718173027039	48	-2554.6893035127514	280.65050242916607	-2182.681695043296	-2921.2053895622103	302.25	18.793283374652763	1209	56509
249.30251574516296	49	-2711.384034715379	52.464944264208526	-2651.4507466905625	-2794.260839582882	314.25	7.595228765481656	1257	57766
254.98355054855347	50	-2710.217181163147	99.49242678905743	-2637.983656359767	-2881.195601088346	310.75	5.717298313014636	1243	59009
261.01248025894165	51	-2573.3439591561655	187.51190984114302	-2340.2721731657466	-2826.009433678702	306.75	10.54454835448157	1227	60236
267.3947789669037	52	-2663.8127447285387	75.97137940271728	-2580.2942478352056	-2755.829320135079	311.0	5.431390245600108	1244	61480
272.9999978542328	53	-2603.2942321507585	112.0509897536898	-2489.972808092495	-2720.9015655416624	306.25	11.409973707244026	1225	62705
278.66378903388977	54	-2606.9031940458926	105.27808601646092	-2502.355395226971	-2768.169530634896	310.25	4.205650960315181	1241	63946
282.91302037239075	55	-2988.272105826076	32.16153636640041	-2945.143449767618	-3022.345866380979	336.6666666666667	3.8586123009300755	1010	64956
